Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
109,26818,26818.000,2437,2862,3097,5220,3452,5519,6134,26562,245844
110,28347,28347.000,2432,2888,3105,4943,3463,5477,6019,15221,226348
111,27341,27341.000,2432,2870,3094,5112,3441,5462,6002,22159,232484
112,28124,28124.000,2433,2896,3103,4977,3457,5443,5970,15148,222656
113,27902,27902.000,2437,2895,3103,5016,3454,5498,6063,15374,224948
114,27401,27401.000,2431,2845,3081,5206,3416,5389,5907,34925,426855
115,26996,26996.000,2439,2847,3082,5183,3425,5448,5972,32093,423831
116,27100,27100.000,2443,2866,3094,5275,3437,5460,5979,16580,223270
117,26221,26221.000,2425,2860,3094,5187,3443,5471,5955,19346,230875
118,28256,28256.000,2430,2861,3088,4910,3453,5551,6277,12650,420840
119,27568,27568.000,2415,2874,3091,5459,3457,5555,6343,24621,421682
120,27012,27012.000,2440,2867,3094,4799,3439,5474,6030,20117,418597
121,27071,27071.000,2430,2853,3086,5439,3439,5490,6068,15112,421707
122,27486,27486.000,2441,2848,3082,5104,3427,5436,6056,22475,236814
123,27347,27347.000,2439,2852,3080,4912,3425,5462,6024,16546,227112
124,28123,28123.000,2436,2877,3103,5181,3466,5575,6231,14740,420698
125,27858,27858.000,2435,2844,3077,4761,3419,5427,5932,13443,424240
126,27070,27070.000,2438,2854,3088,5434,3435,5472,6032,27035,426827
127,28025,28025.000,2435,2856,3098,4966,3448,5518,6109,13698,429919
128,27020,27020.000,2424,2856,3092,4917,3442,5565,6181,13711,429784
129,27022,27022.000,2431,2858,3096,5162,3458,5651,6507,23259,248104
130,27573,27573.000,2441,2896,3109,5547,3475,5534,6069,15615,425272
131,27779,27779.000,2440,2872,3099,4947,3469,5525,6120,17818,223148
132,26837,26837.000,2440,2845,3084,5125,3432,5492,6022,25897,230125
133,27125,27125.000,2433,2863,3098,4866,3461,5519,6158,17672,222387
134,26918,26918.000,2437,2863,3097,5397,3448,5456,5911,24540,447873
135,27559,27559.000,2443,2852,3090,5066,3434,5468,6031,22815,433077
136,25983,25983.000,2442,2859,3089,5192,3438,5434,5993,17814,223491
137,27361,27361.000,2438,2873,3100,5116,3462,5442,5911,21298,229651
138,26565,26565.000,2428,2861,3095,5429,3456,5452,5977,27496,424502
139,26233,26233.000,2428,2859,3094,5251,3451,5466,6042,20002,432957
140,27135,27135.000,2430,2885,3104,5316,3459,5477,6017,27035,431639
141,25691,25691.000,2436,2880,3100,5280,3451,5469,6036,18590,230645
142,27102,27102.000,2441,2908,3116,5193,3507,5583,6257,15039,223455
143,27509,27509.000,2434,2875,3102,5209,3457,5497,6023,18220,229308
144,27592,27592.000,2432,2877,3104,5200,3455,5488,6018,24486,438833
145,28691,28691.000,2432,2890,3116,4719,3525,5485,6056,17834,233435
146,25011,25011.000,2440,2888,3108,5394,3452,5423,5924,60996,277912
147,26309,26309.000,2445,2907,3120,5326,3524,5523,6072,17478,223055
148,26256,26256.000,2443,2901,3117,5325,3489,5503,6023,17477,228351
149,26469,26469.000,2435,2874,3098,5289,3448,5432,5956,15629,223436
150,26420,26420.000,2435,2894,3110,5299,3463,5467,5986,17503,227865
151,27846,27846.000,2439,2888,3111,5374,3458,5486,6057,33430,433966
152,28317,28317.000,2436,2895,3105,4593,3466,5516,6045,17813,228433
153,26581,26581.000,2451,2884,3115,5265,3491,5507,6037,15730,225769
