Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
132,3,3.000,811086,811086,3932727,2949297,4104078,4104078,4104078,4104078,4104078
133,3,3.000,3452227,3452227,6020424,5817900,7981050,7981050,7981050,7981050,7981050
134,2,2.000,353456,353456,10325263,5339359,10325263,10325263,10325263,10325263,10325263
135,1,1.000,9051041,9051041,9051041,9051041,9051041,9051041,9051041,9051041,9051041
136,3,3.000,3145797,3145797,4384331,4514317,6012825,6012825,6012825,6012825,6012825
137,1,1.000,832217,832217,832217,832217,832217,832217,832217,832217,832217
138,1,1.000,3105898,3105898,3105898,3105898,3105898,3105898,3105898,3105898,3105898
139,3,3.000,1128052,1128052,2759993,2615649,3958903,3958903,3958903,3958903,3958903
140,1,1.000,10473613,10473613,10473613,10473613,10473613,10473613,10473613,10473613,10473613
141,3,3.000,1596601,1596601,3210561,3297890,5086508,5086508,5086508,5086508,5086508
142,2,2.000,2758589,2758589,4524361,3641475,4524361,4524361,4524361,4524361,4524361
143,2,2.000,2761534,2761534,3465054,3113294,3465054,3465054,3465054,3465054,3465054
144,4,4.000,349075,3151053,3186488,2719458,4191218,4191218,4191218,4191218,4191218
145,2,2.000,2299520,2299520,5096718,3698119,5096718,5096718,5096718,5096718,5096718
146,3,3.000,1635144,1635144,3330932,2970089,3944192,3944192,3944192,3944192,3944192
147,2,2.000,2415993,2415993,3965126,3190559,3965126,3965126,3965126,3965126,3965126
148,3,3.000,1996169,1996169,7692601,6533499,9911729,9911729,9911729,9911729,9911729
149,2,2.000,3268372,3268372,60729412,31998892,60729412,60729412,60729412,60729412,60729412
150,3,3.000,2093534,2093534,3219296,2914903,3431879,3431879,3431879,3431879,3431879
151,2,2.000,2692006,2692006,3507158,3099582,3507158,3507158,3507158,3507158,3507158
152,1,1.000,356551,356551,356551,356551,356551,356551,356551,356551,356551
153,3,3.000,1008738,1008738,1136810,20743208,60084077,60084077,60084077,60084077,60084077
154,5,5.000,1462579,4209726,7742558,6769569,9897859,10535125,10535125,10535125,10535125
155,2,2.000,3457918,3457918,11726020,7591969,11726020,11726020,11726020,11726020,11726020
156,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
157,1,1.000,5908323,5908323,5908323,5908323,5908323,5908323,5908323,5908323,5908323
158,2,2.000,331915,331915,345925,338920,345925,345925,345925,345925,345925
159,3,3.000,534213,534213,7754220,5772725,9029742,9029742,9029742,9029742,9029742
160,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,1,1.000,54210731,54210731,54210731,54210731,54210731,54210731,54210731,54210731,54210731
162,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,2,2.000,4851341,4851341,4963673,4907507,4963673,4963673,4963673,4963673,4963673
164,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
165,1,1.000,3221995,3221995,3221995,3221995,3221995,3221995,3221995,3221995,3221995
166,1,1.000,10496619,10496619,10496619,10496619,10496619,10496619,10496619,10496619,10496619
167,1,1.000,2761735,2761735,2761735,2761735,2761735,2761735,2761735,2761735,2761735
168,4,4.000,370236,1175344,2643147,3062807,8062502,8062502,8062502,8062502,8062502
169,3,3.000,816058,816058,833805,1054489,1513605,1513605,1513605,1513605,1513605
170,3,3.000,984863,984863,8087162,5795689,8315043,8315043,8315043,8315043,8315043
171,2,2.000,3458289,3458289,4207244,3832766,4207244,4207244,4207244,4207244,4207244
172,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
173,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
174,1,1.000,1085785,1085785,1085785,1085785,1085785,1085785,1085785,1085785,1085785
175,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,2,2.000,1996162,1996162,11760658,6878410,11760658,11760658,11760658,11760658,11760658
177,2,2.000,4985627,4985627,7288570,6137098,7288570,7288570,7288570,7288570,7288570
178,4,4.000,361112,834857,4203724,2600294,5001484,5001484,5001484,5001484,5001484
179,1,1.000,4263315,4263315,4263315,4263315,4263315,4263315,4263315,4263315,4263315
180,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
181,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
182,2,2.000,7578941,7578941,11219634,9399287,11219634,11219634,11219634,11219634,11219634
183,1,1.000,9798048,9798048,9798048,9798048,9798048,9798048,9798048,9798048,9798048
184,5,5.000,342205,536173,556438,3714388,5883562,11253563,11253563,11253563,11253563
185,1,1.000,1519592,1519592,1519592,1519592,1519592,1519592,1519592,1519592,1519592
186,1,1.000,828465,828465,828465,828465,828465,828465,828465,828465,828465
187,2,2.000,1987098,1987098,3233103,2610100,3233103,3233103,3233103,3233103,3233103
188,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
189,1,1.000,4172666,4172666,4172666,4172666,4172666,4172666,4172666,4172666,4172666
190,2,2.000,3949740,3949740,3972446,3961093,3972446,3972446,3972446,3972446,3972446
191,1,1.000,1513469,1513469,1513469,1513469,1513469,1513469,1513469,1513469,1513469
192,1,1.000,3250601,3250601,3250601,3250601,3250601,3250601,3250601,3250601,3250601
193,3,3.000,2891160,2891160,3414776,5675060,10719245,10719245,10719245,10719245,10719245
194,3,3.000,362178,362178,3852584,5037179,10896776,10896776,10896776,10896776,10896776
195,3,3.000,350174,350174,5390752,19761322,53543042,53543042,53543042,53543042,53543042
196,2,2.000,2947996,2947996,11625157,7286576,11625157,11625157,11625157,11625157,11625157
197,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
198,1,1.000,4334226,4334226,4334226,4334226,4334226,4334226,4334226,4334226,4334226
199,1,1.000,807094,807094,807094,807094,807094,807094,807094,807094,807094
200,1,1.000,1636455,1636455,1636455,1636455,1636455,1636455,1636455,1636455,1636455
201,1,1.000,2862732,2862732,2862732,2862732,2862732,2862732,2862732,2862732,2862732
202,2,2.000,527724,527724,4438294,2483009,4438294,4438294,4438294,4438294,4438294
203,2,2.000,3353902,3353902,3412295,3383098,3412295,3412295,3412295,3412295,3412295
204,2,2.000,839161,839161,9348146,5093653,9348146,9348146,9348146,9348146,9348146
205,1,1.000,5849740,5849740,5849740,5849740,5849740,5849740,5849740,5849740,5849740
206,2,2.000,3916363,3916363,5840744,4878553,5840744,5840744,5840744,5840744,5840744
207,1,1.000,8011981,8011981,8011981,8011981,8011981,8011981,8011981,8011981,8011981
208,2,2.000,350590,350590,4989889,2670239,4989889,4989889,4989889,4989889,4989889
209,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,2,2.000,4992143,4992143,5824434,5408288,5824434,5824434,5824434,5824434,5824434
211,1,1.000,10002459,10002459,10002459,10002459,10002459,10002459,10002459,10002459,10002459
212,1,1.000,2049012,2049012,2049012,2049012,2049012,2049012,2049012,2049012,2049012
213,2,2.000,5729996,5729996,60878798,33304397,60878798,60878798,60878798,60878798,60878798
214,2,2.000,1118751,1118751,2748582,1933666,2748582,2748582,2748582,2748582,2748582
215,5,5.000,366814,2960756,4151470,4529083,7305335,7861042,7861042,7861042,7861042
216,1,1.000,11206175,11206175,11206175,11206175,11206175,11206175,11206175,11206175,11206175
217,1,1.000,9869475,9869475,9869475,9869475,9869475,9869475,9869475,9869475,9869475
218,1,1.000,2771829,2771829,2771829,2771829,2771829,2771829,2771829,2771829,2771829
219,2,2.000,1152178,1152178,4922796,3037487,4922796,4922796,4922796,4922796,4922796
220,1,1.000,11320555,11320555,11320555,11320555,11320555,11320555,11320555,11320555,11320555
221,4,4.000,350930,369817,3366140,2001099,3917511,3917511,3917511,3917511,3917511
222,1,1.000,12246963,12246963,12246963,12246963,12246963,12246963,12246963,12246963,12246963
223,1,1.000,9596443,9596443,9596443,9596443,9596443,9596443,9596443,9596443,9596443
224,1,1.000,4491178,4491178,4491178,4491178,4491178,4491178,4491178,4491178,4491178
225,2,2.000,1222689,1222689,9720249,5471469,9720249,9720249,9720249,9720249,9720249
226,1,1.000,11088239,11088239,11088239,11088239,11088239,11088239,11088239,11088239,11088239
227,2,2.000,1226586,1226586,4873650,3050118,4873650,4873650,4873650,4873650,4873650
228,2,2.000,6182874,6182874,11842041,9012457,11842041,11842041,11842041,11842041,11842041
229,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
231,1,1.000,345288,345288,345288,345288,345288,345288,345288,345288,345288
232,2,2.000,1189544,1189544,53991396,27590470,53991396,53991396,53991396,53991396,53991396
233,2,2.000,2786636,2786636,3913704,3350170,3913704,3913704,3913704,3913704,3913704
234,3,3.000,366908,366908,541710,630610,983213,983213,983213,983213,983213
235,3,3.000,361632,361632,3260821,2543882,4009195,4009195,4009195,4009195,4009195
236,2,2.000,1531933,1531933,12178068,6855000,12178068,12178068,12178068,12178068,12178068
237,3,3.000,2028919,2028919,12243522,8841887,12253221,12253221,12253221,12253221,12253221
238,1,1.000,1444283,1444283,1444283,1444283,1444283,1444283,1444283,1444283,1444283
239,2,2.000,5922323,5922323,23128782,14525552,23128782,23128782,23128782,23128782,23128782
240,2,2.000,823156,823156,5260376,3041766,5260376,5260376,5260376,5260376,5260376
241,1,1.000,4065297,4065297,4065297,4065297,4065297,4065297,4065297,4065297,4065297
242,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
244,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,3,3.000,937676,937676,1170722,2032046,3987741,3987741,3987741,3987741,3987741
246,2,2.000,1997530,1997530,2778540,2388035,2778540,2778540,2778540,2778540,2778540
247,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
248,2,2.000,5087927,5087927,12252014,8669970,12252014,12252014,12252014,12252014,12252014
249,5,5.000,2760378,4022655,7467747,7367431,11130707,11455670,11455670,11455670,11455670
250,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
251,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
252,1,1.000,1537584,1537584,1537584,1537584,1537584,1537584,1537584,1537584,1537584
253,2,2.000,1117970,1117970,5834945,3476457,5834945,5834945,5834945,5834945,5834945
254,2,2.000,989351,989351,1521692,1255521,1521692,1521692,1521692,1521692,1521692
255,2,2.000,2768591,2768591,53261087,28014839,53261087,53261087,53261087,53261087,53261087
256,1,1.000,52786485,52786485,52786485,52786485,52786485,52786485,52786485,52786485,52786485
257,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
258,1,1.000,7263294,7263294,7263294,7263294,7263294,7263294,7263294,7263294,7263294
259,1,1.000,5185126,5185126,5185126,5185126,5185126,5185126,5185126,5185126,5185126
260,3,3.000,353078,353078,370808,2106100,5594416,5594416,5594416,5594416,5594416
261,2,2.000,1221542,1221542,4396271,2808906,4396271,4396271,4396271,4396271,4396271
262,2,2.000,2041945,2041945,7423622,4732783,7423622,7423622,7423622,7423622,7423622
263,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
264,2,2.000,549340,549340,9634876,5092108,9634876,9634876,9634876,9634876,9634876
265,4,4.000,532830,5249775,6001537,5721942,11103628,11103628,11103628,11103628,11103628
266,2,2.000,337001,337001,2764165,1550583,2764165,2764165,2764165,2764165,2764165
267,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
268,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
269,2,2.000,1192003,1192003,3347472,2269737,3347472,3347472,3347472,3347472,3347472
270,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
271,4,4.000,340758,2747722,4534307,3765568,7439488,7439488,7439488,7439488,7439488
272,1,1.000,540745,540745,540745,540745,540745,540745,540745,540745,540745
273,3,3.000,331877,331877,835671,787114,1193796,1193796,1193796,1193796,1193796
274,4,4.000,368913,826640,4201984,16372406,60092088,60092088,60092088,60092088,60092088
275,4,4.000,575130,3908850,5095916,4890396,9981691,9981691,9981691,9981691,9981691
276,1,1.000,3905212,3905212,3905212,3905212,3905212,3905212,3905212,3905212,3905212
277,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
278,2,2.000,350904,350904,4997518,2674211,4997518,4997518,4997518,4997518,4997518
279,2,2.000,1173666,1173666,9309484,5241575,9309484,9309484,9309484,9309484,9309484
280,2,2.000,1669540,1669540,23180606,12425073,23180606,23180606,23180606,23180606,23180606
281,2,2.000,1188790,1188790,7481331,4335060,7481331,7481331,7481331,7481331,7481331
282,1,1.000,12149539,12149539,12149539,12149539,12149539,12149539,12149539,12149539,12149539
283,2,2.000,344594,344594,4282702,2313648,4282702,4282702,4282702,4282702,4282702
284,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
285,1,1.000,12154329,12154329,12154329,12154329,12154329,12154329,12154329,12154329,12154329
286,1,1.000,951314,951314,951314,951314,951314,951314,951314,951314,951314
