Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
162,58483,58483.000,340,516,2553,2390,3711,4558,5204,6822,13627
163,58658,58658.000,335,513,2579,2385,3707,4555,5175,6731,13815
164,58694,58694.000,339,521,2477,2383,3700,4583,5255,6864,13746
165,56697,56697.000,335,538,2520,2470,3720,4657,5428,7341,37405
166,57090,57090.000,340,530,2390,2445,3827,4813,5567,7410,15904
167,58923,58923.000,340,513,2430,2373,3690,4604,5244,6875,12244
168,58300,58300.000,343,524,2545,2398,3697,4591,5293,6916,13577
169,56697,56697.000,315,514,2526,2467,3720,4655,5364,7263,38227
170,57492,57492.000,330,525,2629,2431,3707,4646,5360,7293,14756
171,58432,58432.000,333,523,2563,2396,3711,4541,5176,6925,12438
172,58019,58019.000,339,526,2691,2409,3683,4589,5233,6788,11831
173,58700,58700.000,330,517,2539,2381,3676,4565,5200,6829,12781
174,56257,56257.000,321,515,2540,2488,3785,4658,5368,7359,37891
175,58228,58228.000,340,518,2600,2403,3700,4609,5206,6847,12758
176,58756,58756.000,346,519,2457,2379,3694,4581,5298,6948,25420
177,58141,58141.000,341,522,2529,2406,3716,4623,5314,6987,16371
178,50316,50316.000,322,517,2578,2778,3655,4545,5286,7584,130652
179,58418,58418.000,341,514,2598,2392,3671,4568,5287,6961,15977
180,58603,58603.000,342,515,2582,2388,3689,4531,5232,6856,13941
181,58358,58358.000,338,520,2588,2395,3700,4564,5237,6888,15504
182,55969,55969.000,326,524,2450,2499,3798,4801,5537,7453,39324
183,58041,58041.000,339,513,2570,2407,3704,4641,5375,7054,16109
184,58089,58089.000,332,516,2629,2409,3699,4636,5313,6983,12532
185,58676,58676.000,340,527,2582,2383,3672,4527,5181,6713,11656
186,57719,57719.000,338,527,2430,2423,3655,4566,5296,7165,38958
187,57590,57590.000,339,525,2462,2428,3765,4708,5453,7307,16862
188,57737,57737.000,335,521,2615,2424,3729,4640,5298,6985,13406
189,58241,58241.000,337,517,2451,2400,3735,4652,5328,6995,15236
190,58190,58190.000,344,519,2470,2404,3740,4671,5337,6939,12606
191,57153,57153.000,334,521,2614,2445,3683,4529,5178,7129,38701
192,57958,57958.000,322,530,2605,2413,3683,4569,5246,7185,15619
193,58605,58605.000,343,514,2559,2387,3711,4554,5205,6947,13748
